2025_07_29_07_12_06_L_001.csv,ブーム:,L,穿孔No.:,1,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
2887,9,9,7,653,19.144,1.262,14.4,6.5,5.4,0,6,92.7,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2888,9,9,7,853,19.151,1.247,14.5,5.6,5.6,0,6,99.6,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2889,9,9,8,54,19.156,1.171,14.6,5.5,5.6,0,6,105.7,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2890,9,9,8,253,19.162,1.278,14.5,6.1,5.5,0,6,94.6,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2891,9,9,8,454,19.167,1.247,14.6,5.4,5.7,0,6,101.2,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2892,9,9,8,653,19.174,1.308,14.6,5.3,5.6,0,6,95.3,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2893,9,9,8,853,19.181,1.46,14.5,5.6,5.6,0,6,84.6,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2894,9,9,9,53,19.184,1.156,14.5,5.4,5.6,0,6,106.1,1451,-34522.516,33249.726,53.912,3865.107,-0.208,5.418,42.2166,78.4986,-2.6564,11.5014,,1,1,3866,,,,,,
2895,9,9,9,253,19.191,1.217,14.5,5.6,5.6,0,6,99.7,1451,-34522.492,33249.747,53.907,3865.077,-0.21,5.413,42.2291,78.6092,-2.6439,11.3908,,1,1,3866,,,,,,
2896,9,9,9,453,19.197,1.186,14.5,5.8,5.4,0,6,100.2,1451,-34522.492,33249.747,53.907,3865.077,-0.21,5.413,42.2291,78.6092,-2.6439,11.3908,,1,1,3866,,,,,,
2897,9,9,9,653,19.202,1.186,14.5,6,5.4,0,6,100.1,1451,-34522.492,33249.747,53.907,3865.077,-0.21,5.413,42.2291,78.6092,-2.6439,11.3908,,1,1,3866,,,,,,
2898,9,9,9,853,19.208,1.232,14.5,6.3,5.4,0,6,95.7,1451,-34522.492,33249.747,53.907,3865.077,-0.21,5.413,42.2291,78.6092,-2.6439,11.3908,,1,1,3866,,,,,,
2899,9,9,10,53,19.213,1.217,14.4,5.8,5.5,0,6,97.9,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2900,9,9,10,253,19.218,1.065,14.4,6,5.6,0,6,114,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2901,9,9,10,453,19.224,1.278,14.4,6.4,5.3,0,6,89.2,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2902,9,9,10,653,19.231,1.262,14.5,5.6,5.6,0,6,97.6,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2903,9,9,10,853,19.236,1.156,14.4,6.8,5.1,0,6,96.5,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2904,9,9,11,53,19.241,1.278,14.5,6.7,5.1,0,6,87.5,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2905,9,9,11,253,19.245,1.004,14.5,5.8,5.6,0,6,121.1,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2906,9,9,11,453,19.252,1.293,14.4,5.7,5.7,0,6,94.2,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2907,9,9,11,653,19.261,1.475,14.4,5.6,5.6,0,6,81.9,1451,-34522.468,33249.76,53.907,3865.05,-0.217,5.414,42.2591,78.7149,-2.614,11.2851,,1,1,3866,,,,,,
2908,9,9,11,853,19.266,1.491,14.5,5.9,5.5,0,6,81.6,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2909,9,9,12,53,19.276,1.597,14.6,5.8,5.5,0,6,77.1,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2910,9,9,12,253,19.282,1.551,14.6,5.9,5.5,0,6,79.6,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2911,9,9,12,453,19.284,1.186,14.5,5.8,5.7,0,6,106.8,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2912,9,9,12,653,19.294,1.262,14.5,5.5,5.5,0,6,95.2,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2913,9,9,12,853,19.301,1.506,14.4,6,5.4,0,6,77.8,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2914,9,9,13,53,19.307,1.521,14.5,6.2,5.4,0,6,78.3,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2915,9,9,13,253,19.312,1.338,14.5,6.3,5.3,0,6,87,1451,-34522.455,33249.779,53.919,3865.027,-0.213,5.426,42.2213,78.583,-2.6518,11.417,,1,1,3866,,,,,,
2916,9,9,13,453,19.318,1.217,14.5,5.6,5.6,0,6,101.2,1451,-34522.463,33249.828,53.929,3864.998,-0.172,5.435,42.2652,78.5005,-2.6079,11.4995,,1,1,3866,,,,,,
2917,9,9,13,653,19.322,1.095,14.5,6.5,5.4,0,6,107.5,1451,-34522.463,33249.828,53.929,3864.998,-0.172,5.435,42.2652,78.5005,-2.6079,11.4995,,1,1,3866,,,,,,
2918,9,9,13,853,19.327,1.126,14.5,5.6,5.5,0,6,107.9,1451,-34522.463,33249.828,53.929,3864.998,-0.172,5.435,42.2652,78.5005,-2.6079,11.4995,,1,1,3866,,,,,,
2919,9,9,14,53,19.334,1.186,14.6,5.6,5.6,0,6,105.3,1451,-34522.463,33249.828,53.929,3864.998,-0.172,5.435,42.2652,78.5005,-2.6079,11.4995,,1,1,3866,,,,,,
2920,9,9,14,253,19.341,1.521,14.6,6.3,5.4,0,6,79.5,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2921,9,9,14,453,19.345,1.247,14.4,6.5,5.3,0,6,92.1,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2922,9,9,14,653,19.348,0.867,14.4,6.7,5.2,0,6,129.5,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2923,9,9,14,853,19.357,1.08,14.4,6.4,5.2,0,6,105.1,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2924,9,9,15,53,19.362,1.293,14.5,6.4,5.1,0,6,86.4,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2925,9,9,15,253,19.366,1.232,14.4,6.7,5.1,0,6,88.9,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2926,9,9,15,453,19.373,1.232,14.4,6.4,5.1,0,6,89.4,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2927,9,9,15,653,19.377,1.034,14.5,5.4,5.5,0,6,116.6,1451,-34522.47,33249.862,53.956,3864.98,-0.143,5.462,42.2401,78.2081,-2.633,11.7919,,1,1,3866,,,,,,
2928,9,9,15,853,19.383,1.171,14.6,6.7,5.3,0,6,100.3,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2929,9,9,16,53,19.389,1.217,14.5,6.2,5.4,0,6,97.4,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2930,9,9,16,253,19.393,1.034,14.5,7.3,4.9,0,6,103.8,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2931,9,9,16,453,19.4,1.278,14.6,6.3,5.4,0,6,94,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2932,9,9,16,653,19.405,1.126,14.5,5.8,5.5,0,6,106.9,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2933,9,9,16,853,19.411,1.308,14.4,6.2,5.5,0,6,90.7,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2934,9,9,17,53,19.418,1.384,14.4,5.9,5.4,0,6,85.2,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2935,9,9,17,253,19.422,1.095,14.5,6.5,5.2,0,6,104.1,1451,-34522.358,33249.821,53.905,3864.929,-0.252,5.411,42.2297,78.9721,-2.6434,11.0279,,1,1,3866,,,,,,
2936,9,9,17,453,19.428,1.217,14.4,6.3,5.3,0,6,94.4,1451,-34522.355,33249.843,53.924,3864.911,-0.238,5.431,42.2125,78.7566,-2.6605,11.2434,,1,1,3866,,,,,,
2937,9,9,17,653,19.433,1.141,14.4,5.5,5.5,0,6,103.9,1451,-34522.355,33249.843,53.924,3864.911,-0.238,5.431,42.2125,78.7566,-2.6605,11.2434,,1,1,3866,,,,,,
2938,9,9,17,853,19.436,1.034,14.5,6,5.5,0,6,116.7,1451,-34522.355,33249.843,53.924,3864.911,-0.238,5.431,42.2125,78.7566,-2.6605,11.2434,,1,1,3866,,,,,,
2939,9,9,18,53,19.444,1.171,14.6,5.6,5.5,0,6,104.5,1451,-34522.355,33249.843,53.924,3864.911,-0.238,5.431,42.2125,78.7566,-2.6605,11.2434,,1,1,3866,,,,,,
2940,9,9,18,253,19.451,1.308,14.5,5.6,5.6,0,6,94.2,1451,-34522.383,33249.912,53.932,3864.882,-0.169,5.438,42.234,78.4471,-2.639,11.5529,,1,1,3866,,,,,,
2941,9,9,18,453,19.455,1.338,14.4,6.6,5.2,0,6,83.2,1451,-34522.383,33249.912,53.932,3864.882,-0.169,5.438,42.234,78.4471,-2.639,11.5529,,1,1,3866,,,,,,
2942,9,9,18,654,19.462,1.202,14.5,6.2,5.3,0,6,97.2,1451,-34522.383,33249.912,53.932,3864.882,-0.169,5.438,42.234,78.4471,-2.639,11.5529,,1,1,3866,,,,,,
2943,9,9,18,853,19.468,1.171,14.5,5.8,5.6,0,6,104.7,1451,-34522.383,33249.912,53.932,3864.882,-0.169,5.438,42.234,78.4471,-2.639,11.5529,,1,1,3866,,,,,,
2944,9,9,19,53,19.473,1.43,14.4,6.3,5.4,0,6,81.7,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2945,9,9,19,253,19.479,1.278,14.4,5.9,5.4,0,6,91.7,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2946,9,9,19,453,19.483,1.019,14.5,5.8,5.5,0,6,118.9,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2947,9,9,19,653,19.49,1.278,14.5,6.8,5.2,0,6,88.6,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2948,9,9,19,853,19.497,1.323,14.5,6,5.4,0,6,89.4,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2949,9,9,20,53,19.501,1.171,14.6,6,5.5,0,6,104.8,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2950,9,9,20,253,19.508,1.278,14.5,6.4,5.3,0,6,91.4,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2951,9,9,20,454,19.512,1.171,14.4,6,5.4,0,6,100.6,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2952,9,9,20,654,19.519,1.262,14.4,6.4,5.4,0,6,92.5,1451,-34522.3,33249.867,53.926,3864.855,-0.26,5.432,42.2108,78.961,-2.6623,11.039,,1,1,3866,,,,,,
2953,9,9,20,853,19.525,1.262,14.5,6,5.5,0,6,95.2,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2954,9,9,21,53,19.53,1.141,14.5,6.2,5.4,0,6,102.9,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2955,9,9,21,253,19.536,1.323,14.4,6.2,5.4,0,6,87.9,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2956,9,9,21,454,19.542,1.217,14.4,6.4,5.2,0,6,92.8,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2957,9,9,21,653,19.547,1.186,14.4,6.1,5.3,0,6,97.1,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2958,9,9,21,853,19.554,1.278,14.4,6.6,5.2,0,6,88.1,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2959,9,9,22,53,19.56,1.293,14.5,6.2,5.3,0,6,88.9,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2960,9,9,22,253,19.565,1.202,14.6,6.6,5.2,0,6,94.9,1451,-34522.332,33249.909,53.994,3864.848,-0.208,5.5,42.2796,78.2187,-2.5934,11.7813,,1,1,3866,,,,,,
2961,9,9,22,453,19.572,1.384,14.4,6.1,5.4,0,6,84.4,1451,-34522.3,33249.934,53.957,3864.808,-0.213,5.464,42.2778,78.654,-2.5953,11.346,,1,1,3866,,,,,,
2962,9,9,22,653,19.578,1.293,14.5,5.6,5.4,0,6,90.8,1451,-34522.3,33249.934,53.957,3864.808,-0.213,5.464,42.2778,78.654,-2.5953,11.346,,1,1,3866,,,,,,
2963,9,9,22,853,19.583,1.354,14.5,5.8,5.5,0,6,89.3,1451,-34522.3,33249.934,53.957,3864.808,-0.213,5.464,42.2778,78.654,-2.5953,11.346,,1,1,3866,,,,,,
2964,9,9,23,53,19.59,1.293,14.7,5.6,5.5,0,6,96,1451,-34522.3,33249.934,53.957,3864.808,-0.213,5.464,42.2778,78.654,-2.5953,11.346,,1,1,3866,,,,,,
2965,9,9,23,253,19.596,1.202,14.6,5.8,5.4,0,6,100.8,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2966,9,9,23,453,19.603,1.384,14.5,5.8,5.5,0,6,87.5,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2967,9,9,23,653,19.608,1.293,14.5,5.4,5.6,0,6,95,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2968,9,9,23,853,19.614,1.247,14.6,6,5.3,0,6,94.5,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2969,9,9,24,53,19.621,1.323,14.6,5.2,5.6,0,6,93.9,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2970,9,9,24,253,19.626,1.262,14.6,5.6,5.5,0,6,96.9,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2971,9,9,24,454,19.632,1.369,14.5,5.6,5.5,0,6,88.6,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2972,9,9,24,653,19.636,1.126,14.5,5.4,5.6,0,6,109.4,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2973,9,9,24,853,19.644,1.308,14.5,5.6,5.4,0,6,91.3,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2974,9,9,25,53,19.651,1.551,14.5,6,5.4,0,6,76,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2975,9,9,25,253,19.654,1.278,14.5,5.7,5.6,0,6,96.3,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2976,9,9,25,453,19.66,0.943,14.5,5.4,5.6,0,6,128.9,1451,-34522.257,33249.924,53.965,3864.784,-0.25,5.471,42.2111,78.6343,-2.662,11.3657,,1,1,3866,,,,,,
2977,9,9,25,653,19.668,1.186,14.5,5.6,5.5,0,6,101,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2978,9,9,25,853,19.674,1.46,14.5,5.5,5.5,0,6,83.6,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2979,9,9,26,53,19.678,1.384,14.5,5.9,5.5,0,6,88,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2980,9,9,26,253,19.682,1.004,14.5,5.8,5.6,0,6,123.1,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2981,9,9,26,453,19.688,0.973,14.5,5.9,5.6,0,6,124.8,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2982,9,9,26,653,19.696,1.369,14.5,6.4,5.3,0,6,84.3,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2983,9,9,26,853,19.702,1.46,14.5,6.5,5.3,0,6,80,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2984,9,9,27,53,19.706,1.171,14.5,6.3,5.3,0,6,99.7,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2985,9,9,27,253,19.711,1.049,14.5,5.8,5.5,0,6,114.9,1451,-34522.312,33250.016,54.067,3864.758,-0.146,5.573,42.3502,77.7415,-2.5229,12.2585,,1,1,3866,,,,,,
2986,9,9,27,453,19.718,1.202,14.4,6,5.4,0,6,97.3,1451,-34522.165,33249.951,53.994,3864.7,-0.296,5.5,42.2609,78.6877,-2.6122,11.3123,,1,1,3866,,,,,,
2987,9,9,27,653,19.724,1.445,14.3,6.3,5.4,0,6,79.4,1451,-34522.165,33249.951,53.994,3864.7,-0.296,5.5,42.2609,78.6877,-2.6122,11.3123,,1,1,3866,,,,,,
2988,9,9,27,854,19.728,1.171,14.4,5.9,5.6,0,6,102.3,1451,-34522.165,33249.951,53.994,3864.7,-0.296,5.5,42.2609,78.6877,-2.6122,11.3123,,1,1,3866,,,,,,
2989,9,9,28,53,19.732,0.958,14.5,6.2,5.4,0,6,121.8,1451,-34522.165,33249.951,53.994,3864.7,-0.296,5.5,42.2609,78.6877,-2.6122,11.3123,,1,1,3866,,,,,,
2990,9,9,28,253,19.74,1.217,14.4,5.6,5.5,0,6,97.9,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2991,9,9,28,453,19.747,1.384,14.5,5.8,5.6,0,6,88.1,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2992,9,9,28,653,19.752,1.323,14.5,5.9,5.4,0,6,89.2,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2993,9,9,28,853,19.756,1.08,14.5,5.6,5.7,0,6,115.6,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2994,9,9,29,53,19.761,0.989,14.5,5.3,5.6,0,6,123.5,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2995,9,9,29,253,19.768,1.186,14.5,5.7,5.4,0,6,98.6,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2996,9,9,29,453,19.775,1.506,14.5,5.7,5.5,0,6,79.9,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2997,9,9,29,713,19.779,1.156,14.5,6.4,5.4,0,6,103,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2998,9,9,29,913,19.785,0.882,14.6,5.5,5.6,0,6,141.2,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
2999,9,9,30,113,19.793,1.262,14.5,5.5,5.7,0,6,98.9,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
3000,9,9,30,314,19.799,1.491,14.5,5.8,5.7,0,6,83.4,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
3001,9,9,30,513,19.802,1.126,14.5,6.2,5.5,0,6,106.7,1451,-34522.238,33250.033,54.038,3864.694,-0.186,5.545,42.3091,77.9637,-2.564,12.0363,,1,1,3866,,,,,,
3002,9,9,30,713,19.807,0.913,14.5,6,5.5,0,6,131.3,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3003,9,9,30,913,19.811,0.958,14.5,5.5,5.7,0,6,130.1,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3004,9,9,31,114,19.818,1.217,14.5,7,5.1,0,6,90.4,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3005,9,9,31,313,19.824,1.186,14.5,5.7,5.7,0,6,105.5,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3006,9,9,31,593,19.827,0.852,14.5,6.1,5.4,0,6,138.5,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3007,9,9,31,793,19.835,1.11,14.4,6.7,5.3,0,6,102.2,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3008,9,9,31,994,19.842,1.384,14.5,6.1,5.3,0,6,84.1,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3009,9,9,32,213,19.846,1.156,14.6,5.3,5.6,0,6,107.5,1451,-34522.206,33250.068,54.06,3864.647,-0.184,5.567,42.2708,77.9391,-2.6022,12.0609,,1,1,3866,,,,,,
3010,9,9,32,413,19.853,1.217,14.5,6.1,5.5,0,6,99.1,1451,-34522.11,33250.048,53.99,3864.593,-0.266,5.496,42.211,78.7643,-2.6621,11.2357,,1,1,3866,,,,,,
3011,9,9,32,613,19.86,1.415,14.4,5.7,5.5,0,6,84.6,1451,-34522.11,33250.048,53.99,3864.593,-0.266,5.496,42.211,78.7643,-2.6621,11.2357,,1,1,3866,,,,,,
3012,9,9,32,873,19.864,1.08,14.4,5.7,5.5,0,6,109.9,1451,-34522.11,33250.048,53.99,3864.593,-0.266,5.496,42.211,78.7643,-2.6621,11.2357,,1,1,3866,,,,,,
3013,9,9,33,73,19.871,1.156,14.5,6.3,5.3,0,6,100.2,1451,-34522.11,33250.048,53.99,3864.593,-0.266,5.496,42.211,78.7643,-2.6621,11.2357,,1,1,3866,,,,,,
3014,9,9,33,273,19.877,1.354,14.4,6.4,5.4,0,6,86.1,1451,-34522.11,33250.048,53.99,3864.593,-0.266,5.496,42.211,78.7643,-2.6621,11.2357,,1,1,3866,,,,,,
3015,9,9,33,554,19.881,0.897,14.5,5.4,5.7,0,6,137.3,1451,-34522.11,33250.048,53.99,3864.593,-0.266,5.496,42.211,78.7643,-2.6621,11.2357,,1,1,3866,,,,,,
3016,9,9,33,754,19.889,1.08,14.5,5.5,5.6,0,6,113.6,1451,-34522.11,33250.048,53.99,3864.593,-0.266,5.496,42.211,78.7643,-2.6621,11.2357,,1,1,3866,,,,,,
