2025_07_29_07_12_06_L_002.csv,ブーム:,L,穿孔No.:,2,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
1282,10,13,28,153,6.346,0.913,14.4,4.7,5.4,0,3,135.9,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1283,10,13,28,353,6.349,0.928,14.4,4.6,5.3,0,3,130.7,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1284,10,13,28,553,6.352,0.989,14.4,5.8,4.9,0,3,113.8,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1285,10,13,28,753,6.356,0.928,14.5,5.9,4.8,0,3,118.7,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1286,10,13,28,953,6.359,0.928,14.5,5.7,4.7,0,3,116.4,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1287,10,13,29,153,6.362,1.049,14.5,5.4,4.8,0,3,106,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1288,10,13,29,353,6.365,0.943,14.5,5.3,4.9,0,3,119.9,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1289,10,13,29,553,6.369,0.989,14.5,5.4,5.1,0,3,118.9,1463,-34519.214,33247.788,49.682,3864.135,-3.91,1.188,44.2469,87.6979,-0.6262,2.3021,,1,1,3866,,,,,,
1290,10,13,29,753,6.372,0.958,14.5,4.8,5.3,0,3,127.4,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1291,10,13,29,953,6.376,1.019,14.4,5.1,5.2,0,3,116.8,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1292,10,13,30,153,6.379,1.095,14.4,5.3,5,0,3,104.5,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1293,10,13,30,353,6.383,1.11,14.5,5.7,4.7,0,3,97.5,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1294,10,13,30,553,6.387,1.141,14.5,5.9,4.6,0,3,92.5,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1295,10,13,30,754,6.39,1.095,14.5,5.4,4.9,0,3,102.9,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1296,10,13,30,953,6.394,1.019,14.5,5.5,5,0,3,113.2,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1297,10,13,31,153,6.397,1.034,14.4,4.9,5.2,0,3,115.9,1463,-34519.2,33247.807,49.674,3864.112,-3.907,1.18,44.2617,87.7426,-0.6114,2.2574,,1,1,3866,,,,,,
1298,10,13,31,353,6.401,0.989,14.4,4.7,5.3,0,3,123.8,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1299,10,13,31,553,6.404,1.034,14.5,5.2,5.1,0,3,114.1,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1300,10,13,31,753,6.408,1.095,14.5,5.5,5.1,0,3,107,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1301,10,13,31,953,6.411,1.004,14.5,5.5,4.8,0,3,108.7,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1302,10,13,32,153,6.414,1.004,14.5,5.5,4.9,0,3,112.6,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1303,10,13,32,353,6.418,1.034,14.5,5.5,5.1,0,3,112.7,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1304,10,13,32,554,6.421,0.958,14.5,5.1,5.2,0,3,124,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1305,10,13,32,753,6.424,1.019,14.4,5,5.1,0,3,114.6,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1306,10,13,32,954,6.427,0.943,14.5,5.1,5.2,0,3,125.8,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1307,10,13,33,153,6.43,0.913,14.5,5.7,4.8,0,3,121.9,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1308,10,13,33,353,6.434,1.034,14.5,5.5,4.7,0,3,104.6,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1309,10,13,33,554,6.437,0.989,14.5,5.5,4.8,0,3,112.2,1463,-34519.171,33247.84,49.684,3864.068,-3.904,1.191,44.2805,87.7022,-0.5926,2.2978,,1,1,3866,,,,,,
1310,10,13,33,754,6.441,1.019,14.5,5.2,4.9,0,3,111,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1311,10,13,33,954,6.444,1.019,14.4,4.9,5.2,0,3,117.2,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1312,10,13,34,154,6.447,0.943,14.4,4.8,5.3,0,3,129.7,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1313,10,13,34,353,6.451,1.004,14.4,5.3,5.1,0,3,117.1,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1314,10,13,34,554,6.453,0.913,14.4,5.5,4.8,0,3,121.4,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1315,10,13,34,754,6.457,0.958,14.4,5.9,4.8,0,3,114.2,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1316,10,13,34,953,6.46,1.004,14.5,5.7,4.8,0,3,110.9,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1317,10,13,35,153,6.463,0.943,14.5,5.2,5.2,0,3,125.2,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1318,10,13,35,354,6.467,1.034,14.4,4.9,5.2,0,3,115.2,1463,-34519.152,33247.851,49.687,3864.047,-3.91,1.194,44.2508,87.6965,-0.6222,2.3035,,1,1,3866,,,,,,
1319,10,13,35,553,6.47,0.989,14.4,5.6,5.2,0,3,119.7,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1320,10,13,35,754,6.473,0.958,14.4,5.4,5,0,3,117.9,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1321,10,13,35,954,6.477,1.004,14.4,5.6,4.8,0,3,109.3,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1322,10,13,36,153,6.48,0.943,14.5,5.5,4.9,0,3,119,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1323,10,13,36,353,6.483,0.989,14.5,5.6,5,0,3,114.8,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1324,10,13,36,554,6.486,1.004,14.5,4.5,5.4,0,3,123.4,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1325,10,13,36,753,6.49,0.973,14.5,5.1,5.2,0,3,123,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1326,10,13,36,953,6.493,1.049,14.5,5.8,4.8,0,3,105.5,1463,-34519.123,33247.888,49.678,3864.001,-3.904,1.184,44.2834,87.7861,-0.5896,2.2139,,1,1,3866,,,,,,
1327,10,13,37,153,6.497,1.019,14.5,5.4,4.9,0,3,110.5,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1328,10,13,37,353,6.5,1.034,14.5,5.7,4.8,0,3,106.1,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1329,10,13,37,553,6.504,1.08,14.5,5.6,4.9,0,3,103.9,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1330,10,13,37,753,6.507,1.019,14.5,5,5.2,0,3,117.9,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1331,10,13,37,953,6.51,1.004,14.4,4.7,5.3,0,3,121.4,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1332,10,13,38,153,6.514,1.004,14.4,5.8,5.2,0,3,117.2,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1333,10,13,38,353,6.517,1.004,14.4,5.6,5,0,3,113.1,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1334,10,13,38,553,6.521,1.049,14.5,5.6,4.8,0,3,105.8,1463,-34519.108,33247.897,49.691,3863.984,-3.908,1.197,44.2606,87.6441,-0.6125,2.3559,,1,1,3866,,,,,,
1335,10,13,38,753,6.524,1.034,14.5,5.8,4.6,0,3,103,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1336,10,13,38,953,6.528,1.065,14.4,5.5,4.9,0,3,105,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1337,10,13,39,154,6.535,1.567,14.4,4.7,5.2,0,3,75.4,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1338,10,13,39,353,6.539,1.582,14.4,4.6,5.3,0,3,76.6,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1339,10,13,39,553,6.541,1.247,14.4,5.2,5.2,0,3,94.5,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1340,10,13,39,754,6.547,1.049,14.5,5.2,5.1,0,3,110.8,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1341,10,13,39,993,6.549,1.065,14.5,5.5,4.7,0,3,102.3,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1342,10,13,40,193,6.552,0.913,14.5,5.3,5,0,3,126.8,1463,-34519.094,33247.916,49.687,3863.96,-3.904,1.193,44.3017,87.6977,-0.5714,2.3023,,1,1,3866,,,,,,
1343,10,13,40,393,6.558,1.065,14.4,4.2,5.5,0,3,117.6,1463,-34519.068,33247.935,49.679,3863.929,-3.909,1.185,44.2489,87.7904,-0.6242,2.2096,,1,1,3866,,,,,,
1344,10,13,40,593,6.564,1.658,14.3,4.4,5.4,0,3,73.8,1463,-34519.068,33247.935,49.679,3863.929,-3.909,1.185,44.2489,87.7904,-0.6242,2.2096,,1,1,3866,,,,,,
1345,10,13,40,794,6.567,1.46,14.5,5.8,5.1,0,3,79.6,1463,-34519.068,33247.935,49.679,3863.929,-3.909,1.185,44.2489,87.7904,-0.6242,2.2096,,1,1,3866,,,,,,
1346,10,13,40,994,6.57,1.019,14.5,5.1,5,0,3,112.3,1463,-34519.068,33247.935,49.679,3863.929,-3.909,1.185,44.2489,87.7904,-0.6242,2.2096,,1,1,3866,,,,,,
1347,10,13,41,193,6.574,1.019,14.5,5.5,4.9,0,3,110.6,1463,-34519.062,33247.954,49.711,3863.91,-3.9,1.217,44.2728,87.5474,-0.6002,2.4526,,1,1,3866,,,,,,
1348,10,13,41,393,6.576,1.034,14.5,5.8,4.8,0,3,106.1,1463,-34519.062,33247.954,49.711,3863.91,-3.9,1.217,44.2728,87.5474,-0.6002,2.4526,,1,1,3866,,,,,,
1349,10,13,41,594,6.58,0.867,14.5,5.4,4.9,0,3,130.8,1463,-34519.062,33247.954,49.711,3863.91,-3.9,1.217,44.2728,87.5474,-0.6002,2.4526,,1,1,3866,,,,,,
1350,10,13,41,793,6.584,1.034,14.5,4.6,5.2,0,3,115.6,1463,-34519.062,33247.954,49.711,3863.91,-3.9,1.217,44.2728,87.5474,-0.6002,2.4526,,1,1,3866,,,,,,
1351,10,13,41,994,6.587,1.08,14.5,4.8,5.3,0,3,113.7,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1352,10,13,42,194,6.591,1.019,14.5,4.5,5.4,0,3,120.8,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1353,10,13,42,393,6.594,1.095,14.4,4.9,5.3,0,3,110.7,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1354,10,13,42,593,6.598,1.095,14.4,5.5,5,0,3,104.9,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1355,10,13,42,793,6.601,0.989,14.5,5.8,4.8,0,3,112.1,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1356,10,13,42,993,6.604,0.989,14.5,5.3,4.9,0,3,113.2,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1357,10,13,43,193,6.608,1.004,14.5,5.5,4.9,0,3,112.7,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1358,10,13,43,393,6.611,1.034,14.4,5.4,5,0,3,110.1,1463,-34519.05,33247.966,49.739,3863.893,-3.901,1.245,44.2669,87.2979,-0.6061,2.7021,,1,1,3866,,,,,,
1359,10,13,43,594,6.614,0.973,14.4,5.2,5.1,0,3,118.4,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1360,10,13,43,793,6.617,0.913,14.4,4.4,5.5,0,3,136.3,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1361,10,13,43,993,6.621,0.989,14.4,4.5,5.4,0,3,123.6,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1362,10,13,44,193,6.624,1.004,14.4,4.9,5.3,0,3,120,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1363,10,13,44,394,6.627,0.989,14.4,5.5,5.1,0,3,117.4,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1364,10,13,44,593,6.63,0.973,14.5,5.5,4.8,0,3,112.5,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1365,10,13,44,793,6.633,0.913,14.5,5.3,5,0,3,124.8,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1366,10,13,44,993,6.637,1.019,14.5,5.2,5,0,3,113.2,1463,-34519.032,33247.979,49.74,3863.872,-3.903,1.246,44.28,87.273,-0.5931,2.727,,1,1,3866,,,,,,
1367,10,13,45,193,6.641,1.065,14.5,5.6,4.8,0,3,103.3,1463,-34519.017,33247.997,49.737,3863.848,-3.901,1.243,44.2776,87.3534,-0.5954,2.6466,,1,1,3866,,,,,,
1368,10,13,45,393,6.644,1.004,14.4,5.1,5.1,0,3,115.8,1463,-34519.017,33247.997,49.737,3863.848,-3.901,1.243,44.2776,87.3534,-0.5954,2.6466,,1,1,3866,,,,,,
1369,10,13,45,593,6.648,1.049,14.4,4.7,5.3,0,3,115.5,1463,-34519.017,33247.997,49.737,3863.848,-3.901,1.243,44.2776,87.3534,-0.5954,2.6466,,1,1,3866,,,,,,
1370,10,13,45,793,6.651,1.034,14.4,4.5,5.4,0,3,118.4,1463,-34519.017,33247.997,49.737,3863.848,-3.901,1.243,44.2776,87.3534,-0.5954,2.6466,,1,1,3866,,,,,,
1371,10,13,45,993,6.654,0.989,14.4,4.5,5.5,0,3,125.4,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1372,10,13,46,193,6.657,0.989,14.4,5,5.3,0,3,121.8,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1373,10,13,46,393,6.661,0.973,14.4,5.1,5.2,0,3,122.3,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1374,10,13,46,593,6.664,1.019,14.5,5.3,4.9,0,3,110.2,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1375,10,13,46,793,6.667,1.034,14.5,5,5,0,3,112,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1376,10,13,46,993,6.67,0.973,14.5,5.2,4.9,0,3,114.7,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1377,10,13,47,193,6.674,1.004,14.5,5.6,4.8,0,3,109.5,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1378,10,13,47,393,6.678,1.065,14.4,5.2,5.1,0,3,109.2,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1379,10,13,47,593,6.681,1.034,14.4,4.8,5.2,0,3,114.8,1463,-34519.001,33248.011,49.74,3863.826,-3.903,1.246,44.2758,87.2969,-0.5973,2.7031,,1,1,3866,,,,,,
1380,10,13,47,793,6.685,1.034,14.4,4.8,5.3,0,3,116,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1381,10,13,47,993,6.688,1.049,14.4,4.4,5.4,0,3,117.7,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1382,10,13,48,193,6.691,1.049,14.4,4.5,5.4,0,3,117,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1383,10,13,48,393,6.695,1.019,14.4,5.2,5.2,0,3,116.4,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1384,10,13,48,593,6.698,0.989,14.4,5.6,5,0,3,116.5,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1385,10,13,48,793,6.702,1.049,14.5,5.3,4.9,0,3,108.1,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1386,10,13,48,993,6.705,1.08,14.5,5.3,4.9,0,3,104.2,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1387,10,13,49,193,6.709,1.034,14.5,5.1,5,0,3,110.4,1463,-34518.978,33248.021,49.738,3863.804,-3.912,1.245,44.1882,87.3517,-0.6849,2.6483,,1,1,3866,,,,,,
1388,10,13,49,393,6.712,1.065,14.5,5.7,4.8,0,3,104.1,1463,-34518.967,33248.043,49.737,3863.78,-3.904,1.244,44.2476,87.3691,-0.6255,2.6309,,1,1,3866,,,,,,
1389,10,13,49,593,6.716,1.034,14.5,5.4,5,0,3,111.1,1463,-34518.967,33248.043,49.737,3863.78,-3.904,1.244,44.2476,87.3691,-0.6255,2.6309,,1,1,3866,,,,,,
1390,10,13,49,793,6.719,1.019,14.4,4.5,5.4,0,3,119.8,1463,-34518.967,33248.043,49.737,3863.78,-3.904,1.244,44.2476,87.3691,-0.6255,2.6309,,1,1,3866,,,,,,
1391,10,13,49,993,6.722,1.019,14.4,4.6,5.3,0,3,119.1,1463,-34518.967,33248.043,49.737,3863.78,-3.904,1.244,44.2476,87.3691,-0.6255,2.6309,,1,1,3866,,,,,,
1392,10,13,50,193,6.726,0.989,14.4,4.8,5.3,0,3,122.6,1463,-34518.95,33248.057,49.733,3863.759,-3.906,1.239,44.2402,87.369,-0.6328,2.631,,1,1,3866,,,,,,
1393,10,13,50,393,6.729,1.019,14.4,5.5,5.1,0,3,113.2,1463,-34518.95,33248.057,49.733,3863.759,-3.906,1.239,44.2402,87.369,-0.6328,2.631,,1,1,3866,,,,,,
1394,10,13,50,594,6.732,1.034,14.4,5.3,4.9,0,3,108,1463,-34518.95,33248.057,49.733,3863.759,-3.906,1.239,44.2402,87.369,-0.6328,2.631,,1,1,3866,,,,,,
1395,10,13,50,793,6.736,0.973,14.5,5.5,4.8,0,3,113.1,1463,-34518.95,33248.057,49.733,3863.759,-3.906,1.239,44.2402,87.369,-0.6328,2.631,,1,1,3866,,,,,,
1396,10,13,50,993,6.739,1.019,14.5,5.4,4.9,0,3,110.3,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1397,10,13,51,193,6.743,1.08,14.5,5.2,4.9,0,3,104.5,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1398,10,13,51,393,6.747,1.08,14.4,5.3,5.1,0,3,107.6,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1399,10,13,51,593,6.75,1.034,14.4,4.7,5.3,0,3,116,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1400,10,13,51,793,6.753,0.989,14.4,4.6,5.3,0,3,122.6,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1401,10,13,51,993,6.757,1.034,14.4,5.7,4.9,0,3,107.9,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1402,10,13,52,193,6.76,1.08,14.5,5.9,4.7,0,3,100.1,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1403,10,13,52,393,6.764,1.08,14.5,5.8,4.6,0,3,97.8,1463,-34518.936,33248.071,49.743,3863.739,-3.906,1.249,44.2441,87.334,-0.629,2.666,,1,1,3866,,,,,,
1404,10,13,52,593,6.768,1.171,14.5,6.1,4.5,0,3,88.4,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
1405,10,13,52,793,6.772,1.217,14.5,5.9,4.6,0,3,87.5,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
1406,10,13,52,993,6.776,1.202,14.4,5.8,4.7,0,3,90,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
1407,10,13,53,193,6.781,1.293,14.4,5.4,5,0,3,87.2,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
1408,10,13,53,393,6.785,1.247,14.4,5.1,5.1,0,3,92.9,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
1409,10,13,53,593,6.789,1.217,14.4,5.1,5.1,0,3,94.2,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
1410,10,13,53,793,6.794,1.354,14.4,5.7,4.9,0,3,82.3,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
1411,10,13,53,994,6.798,1.308,14.4,5.7,4.7,0,3,81.5,1463,-34518.92,33248.089,49.745,3863.714,-3.905,1.251,44.2491,87.3078,-0.624,2.6922,,1,1,3866,,,,,,
